numb,RegionName2,Date,Incident_Rate,Mortality_Rate,mean_sickness,mean_death
1,AK,2020-04-12T07:00:00Z,45.50404936,2.941176471,310.1047317640577,1.5362265559563424
2,AK,2020-04-13T07:00:00Z,46.34052085407085,2.888086642599278,310.1047317640577,1.5362265559563424
3,AK,2020-04-14T07:00:00Z,47.67887525,3.157894737,310.1047317640577,1.5362265559563424
4,AK,2020-04-15T07:00:00Z,49.01722963986556,3.0716723549488054,310.1047317640577,1.5362265559563424
5,AK,2020-04-16T07:00:00Z,50.18828973365075,3,310.1047317640577,1.5362265559563424
6,AK,2020-04-17T07:00:00Z,51.69393842566027,2.912621359223301,310.1047317640577,1.5362265559563424
7,AK,2020-04-18T07:00:00Z,52.530409921221114,2.8662420382165603,310.1047317640577,1.5362265559563424
8,AK,2020-04-19T07:00:00Z,53.36688141678196,2.8213166144200628,310.1047317640577,1.5362265559563424
9,AK,2020-04-20T07:00:00Z,53.7014700150063,2.803738317757009,310.1047317640577,1.5362265559563424
10,AK,2020-04-21T07:00:00Z,55.03982440790365,2.735562310030395,310.1047317640577,1.5362265559563424
11,AK,2020-04-22T07:00:00Z,56.04359020257667,2.6865671641791047,310.1047317640577,1.5362265559563424
12,AK,2020-04-24T07:00:00Z,56.378178800801,2.6706231454005933,310.1047317640577,1.5362265559563424
13,AK,2020-04-25T07:00:00Z,56.712767399025346,2.6548672566371683,310.1047317640577,1.5362265559563424
14,AK,2020-04-26T07:00:00Z,56.712767399025346,2.6548672566371683,310.1047317640577,1.5362265559563424
15,AK,2020-04-27T07:00:00Z,56.88006169813751,2.6470588235294117,310.1047317640577,1.5362265559563424
16,AK,2020-04-28T07:00:00Z,57.71653319369836,2.608695652173913,310.1047317640577,1.5362265559563424
17,AK,2020-04-29T07:00:00Z,58.720298988371376,2.5641025641025643,310.1047317640577,1.5362265559563424
18,AK,2020-04-30T07:00:00Z,59.38947618482005,2.535211267605634,310.1047317640577,1.5362265559563424
19,AK,2020-05-01T07:00:00Z,59.38947618482005,2.535211267605634,310.1047317640577,1.5362265559563424
20,AK,2020-05-02T07:00:00Z,60.89512487682957,2.4725274725274726,310.1047317640577,1.5362265559563424
21,AK,2020-05-03T07:00:00Z,61.06241917594174,2.4657534246575343,310.1047317640577,1.5362265559563424
22,AK,2020-05-04T07:00:00Z,61.56430207327825,2.4456521739130435,310.1047317640577,1.5362265559563424
23,AK,2020-05-05T07:00:00Z,61.898890671502585,2.4324324324324325,310.1047317640577,1.5362265559563424
24,AK,2020-05-06T07:00:00Z,62.066184970614756,2.4258760107816713,310.1047317640577,1.5362265559563424
25,AK,2020-05-07T07:00:00Z,62.23347926972693,2.6881720430107525,310.1047317640577,1.5362265559563424
26,AK,2020-05-08T07:00:00Z,62.568067867951264,2.6737967914438503,310.1047317640577,1.5362265559563424
27,AK,2020-05-09T07:00:00Z,63.06995076528777,2.6525198938992043,310.1047317640577,1.5362265559563424
28,AK,2020-05-10T07:00:00Z,63.23724506439994,2.6455026455026456,310.1047317640577,1.5362265559563424
29,AK,2020-05-11T07:00:00Z,63.40453936351211,2.638522427440633,310.1047317640577,1.5362265559563424
30,AK,2020-05-12T07:00:00Z,63.40453936351211,2.638522427440633,310.1047317640577,1.5362265559563424
31,AK,2020-05-13T07:00:00Z,64.07371655996079,2.6109660574412534,310.1047317640577,1.5362265559563424
32,AK,2020-05-14T07:00:00Z,64.07371655996079,2.6109660574412534,310.1047317640577,1.5362265559563424
33,AK,2020-05-15T07:00:00Z,52.35494740583286,2.6109660574412534,310.1047317640577,1.5362265559563424
34,AK,2020-05-16T07:00:00Z,53.03843235891162,2.577319587628866,310.1047317640577,1.5362265559563424
35,AK,2020-05-17T07:00:00Z,53.03843235891162,2.577319587628866,310.1047317640577,1.5362265559563424
36,AK,2020-05-18T07:00:00Z,53.03843235891162,2.577319587628866,310.1047317640577,1.5362265559563424
37,AK,2020-05-19T07:00:00Z,53.03843235891162,2.577319587628866,310.1047317640577,1.5362265559563424
38,AK,2020-05-20T07:00:00Z,54.678796246300635,2.5,310.1047317640577,1.5362265559563424
39,AK,2020-05-21T07:00:00Z,54.81549323691639,2.493765586034913,310.1047317640577,1.5362265559563424
40,AK,2020-05-22T07:00:00Z,54.81549323691639,2.493765586034913,310.1047317640577,1.5362265559563424
41,AK,2020-05-23T07:00:00Z,55.088887218147896,2.4813895781637716,310.1047317640577,1.5362265559563424
42,AK,2020-05-24T07:00:00Z,55.635675180610896,2.457002457002457,310.1047317640577,1.5362265559563424
43,AK,2020-05-25T07:00:00Z,55.635675180610896,2.457002457002457,310.1047317640577,1.5362265559563424
44,AK,2020-05-26T07:00:00Z,55.77237217122665,2.450980392156863,310.1047317640577,1.5362265559563424
45,AK,2020-05-27T07:00:00Z,56.04576615245816,2.4390243902439024,310.1047317640577,1.5362265559563424
46,AK,2020-05-28T07:00:00Z,56.1824631430739,2.4330900243309004,310.1047317640577,1.5362265559563424
47,AK,2020-05-29T07:00:00Z,57.95952402107868,2.358490566037736,310.1047317640577,1.5362265559563424
48,AK,2020-05-30T07:00:00Z,58.64300897415743,2.331002331002331,310.1047317640577,1.5362265559563424
49,AK,2020-05-31T07:00:00Z,59.18979693662044,2.3094688221709005,310.1047317640577,1.5362265559563424
50,AK,2020-06-01T07:00:00Z,62.74391869262998,2.178649237472767,310.1047317640577,1.5362265559563424
51,AK,2020-06-02T07:00:00Z,63.70079762694024,2.1459227467811157,310.1047317640577,1.5362265559563424
52,AK,2020-06-03T07:00:00Z,66.43473743925527,2.05761316872428,310.1047317640577,1.5362265559563424
53,AK,2020-06-04T07:00:00Z,68.89528327033881,1.9841269841269842,310.1047317640577,1.5362265559563424
54,AK,2020-06-05T07:00:00Z,69.98885919526482,1.953125,310.1047317640577,1.5362265559563424
55,AK,2020-06-06T07:00:00Z,71.49252609203809,1.9120458891013383,310.1047317640577,1.5362265559563424
56,AK,2020-06-07T07:00:00Z,73.1328899794271,1.8691588785046729,310.1047317640577,1.5362265559563424
57,AK,2020-06-08T07:00:00Z,74.22646590435312,1.8416206261510129,310.1047317640577,1.5362265559563424
58,AK,2020-06-09T07:00:00Z,76.8237087260524,1.7793594306049823,310.1047317640577,1.5362265559563424
59,AK,2020-06-10T07:00:00Z,78.19067863220991,1.9230769230769231,310.1047317640577,1.5362265559563424
60,AK,2020-06-11T07:00:00Z,80.92461844452494,1.8581081081081081,310.1047317640577,1.5362265559563424
61,AK,2020-06-12T07:00:00Z,83.24846728499273,1.80623973727422,310.1047317640577,1.5362265559563424
62,AK,2020-06-13T07:00:00Z,85.298922144229,1.9230769230769231,310.1047317640577,1.5362265559563424
63,AK,2020-06-14T07:00:00Z,89.26313487208579,1.8376722817764166,310.1047317640577,1.5362265559563424
64,AK,2020-06-15T07:00:00Z,90.22001380639605,1.8181818181818181,310.1047317640577,1.5362265559563424
65,AK,2020-06-16T07:00:00Z,90.63010477824331,1.8099547511312217,310.1047317640577,1.5362265559563424
66,AK,2020-06-17T07:00:00Z,92.27046866563232,1.7777777777777777,310.1047317640577,1.5362265559563424
67,AK,2020-06-18T07:00:00Z,95.00440847794736,1.7266187050359711,310.1047317640577,1.5362265559563424
68,AK,2020-06-19T07:00:00Z,96.64477236533638,1.6973125884016973,310.1047317640577,1.5362265559563424
69,AK,2020-06-20T07:00:00Z,98.42183324334115,1.6666666666666667,310.1047317640577,1.5362265559563424
70,AK,2020-06-21T07:00:00Z,101.29247004627193,1.6194331983805668,310.1047317640577,1.5362265559563424
71,AK,2020-06-22T07:00:00Z,102.7961369430452,1.5957446808510638,310.1047317640577,1.5362265559563424
72,AK,2020-06-23T07:00:00Z,103.6163188867397,1.5831134564643798,310.1047317640577,1.5362265559563424
73,AK,2020-06-24T07:00:00Z,103.88971286797121,1.5789473684210527,310.1047317640577,1.5362265559563424
74,AK,2020-06-25T07:00:00Z,107.853925595828,1.520912547528517,310.1047317640577,1.5362265559563424
